review_id,product_id,product_name,service_category,review_text,mapping_scope,consumer_expression,normalized_concept,existing_facet_match,existing_value_match,discovery_type,proposed_facet,proposed_value,evidence_sentence,confidence,medical_outcome_flag
17,,,UNKNOWN,"다이어트를 하면서 단백질을 여러번 먹어보았는데, 특유의 비린맛이 나서 먹기 거부감이 들어서 잘 안먹게 되었었는데, 뉴트리미 자연방목프로틴은 비린맛은 전혀 없고, 우유나 두유보다 더 진한맛이 느껴지면서 맛있더라구요. 아이들이 딱 좋아할만이예요. 아이들, 부모님께 선물해도 좋은 단백질영양제 좋은건 같이 나눠먹어야겠어요 ^^",UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,"다이어트를 하면서 단백질을 여러번 먹 다이어트를 하면서 단백질을 여러번 먹어보았는데, 특유의 비린맛이 나서 먹기 거부감이 들어서 잘 안먹게 되었었는데, 뉴트리미 자연방목프로틴은 비린맛은 전혀 없고, 우유나 두유보다 더 진한맛이 느껴지면서 맛있더라구요. 아이들이 딱 좋아할만이예요",HIGH,False
16,,,UNKNOWN,요즘 운동을 시작했는데 근육이 잘 안 붙어서 근육 형성하려고 구매했어요! 다른 단백질 파우더에 비해서 인공적인 향도 안 나고 담백하고 고소해서 너무 먹기 좋았어요! 물보다는 우유에 섞어먹는게 더 맛있는 것 같아요 ㅋㅋ 열심히 먹고 근육이 많이 많이 붙었으면 좋겠어요 ㅠㅠ 하루 한 포씩 먹고 있는 중인데 맛있어서 벌써 절반이나 먹었어요 ㅋㅋ,UNMAPPED_REFERENCE,하루 한,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,비해서 인공적인 향도 안 나고 담백하고 고소해서 너무 먹기 좋았어요! 물보다는 우유에 섞어먹는게 더 맛있는 것 같아요 ㅋㅋ 열심히 먹고 근육이 많이 많이 붙었으면 좋겠어요 ㅠㅠ 하루 한 포씩 먹고 있는 중인데 맛있어서 벌써 절반이나 먹었어요 ㅋㅋ,MEDIUM,False
16,,,UNKNOWN,요즘 운동을 시작했는데 근육이 잘 안 붙어서 근육 형성하려고 구매했어요! 다른 단백질 파우더에 비해서 인공적인 향도 안 나고 담백하고 고소해서 너무 먹기 좋았어요! 물보다는 우유에 섞어먹는게 더 맛있는 것 같아요 ㅋㅋ 열심히 먹고 근육이 많이 많이 붙었으면 좋겠어요 ㅠㅠ 하루 한 포씩 먹고 있는 중인데 맛있어서 벌써 절반이나 먹었어요 ㅋㅋ,UNMAPPED_REFERENCE,향,odor:odor,odor,odor,NEW_ALIAS,odor,odor,요즘 운동을 시작했는데 근육이 잘 안 요즘 운동을 시작했는데 근육이 잘 안 붙어서 근육 형성하려고 구매했어요! 다른 단백질 파우더에 비해서 인공적인 향도 안 나고 담백하고 고소해서 너무 먹기 좋았어요! 물보다는 우유에 섞어먹는게 더 맛있는 것 같아요 ㅋㅋ 열심히 먹고 근육이 많이 많이 붙었으면 좋겠어요 ㅠㅠ 하루 한 포씩 먹고,HIGH,False
16,,,UNKNOWN,요즘 운동을 시작했는데 근육이 잘 안 붙어서 근육 형성하려고 구매했어요! 다른 단백질 파우더에 비해서 인공적인 향도 안 나고 담백하고 고소해서 너무 먹기 좋았어요! 물보다는 우유에 섞어먹는게 더 맛있는 것 같아요 ㅋㅋ 열심히 먹고 근육이 많이 많이 붙었으면 좋겠어요 ㅠㅠ 하루 한 포씩 먹고 있는 중인데 맛있어서 벌써 절반이나 먹었어요 ㅋㅋ,UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,했는데 근육이 잘 안 붙어서 근육 형성하려고 구매했어요! 다른 단백질 파우더에 비해서 인공적인 향도 안 나고 담백하고 고소해서 너무 먹기 좋았어요! 물보다는 우유에 섞어먹는게 더 맛있는 것 같아요 ㅋㅋ 열심히 먹고 근육이 많이 많이 붙었으면 좋겠어요 ㅠㅠ 하루 한 포씩 먹고 있는 중인데 맛있어서 벌써 절반이나 먹었어요 ㅋㅋ,HIGH,False
15,,,UNKNOWN,"몸에좋은 유청단백질! 100% 유청단백질을 비롯해서 칼슘까지 한포에 몸에 채울 수 있어서 넘 편하고 든든해요! 매번 먹다보면 정량 맞추기가 귀찮아서 대충 직감으로 먹곤 했는데 50ml가 체크되어있는 보틀까지 있어서 정량에 맞춰서 먹을 수 있어요! 맛이첨가되지 않은 단백질분말같은 경우에는 뭔가 특유에 비릿한 맛이 느껴져서 초코맛,딸기맛 등등 맛",UNMAPPED_REFERENCE,번 먹,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,몸에좋은 유청단백질! 1 몸에좋은 유청단백질! 100% 유청단백질을 비롯해서 칼슘까지 한포에 몸에 채울 수 있어서 넘 편하고 든든해요! 매번 먹다보면 정량 맞추기가 귀찮아서 대충 직감으로 먹곤 했는데 50ml가 체크되어있는 보틀까지 있어서 정량에 맞춰서 먹을 수 있어요! 맛이첨가되지 않은 단백질분말같은 경우에는 뭔가 특유,MEDIUM,False
15,,,UNKNOWN,"몸에좋은 유청단백질! 100% 유청단백질을 비롯해서 칼슘까지 한포에 몸에 채울 수 있어서 넘 편하고 든든해요! 매번 먹다보면 정량 맞추기가 귀찮아서 대충 직감으로 먹곤 했는데 50ml가 체크되어있는 보틀까지 있어서 정량에 맞춰서 먹을 수 있어요! 맛이첨가되지 않은 단백질분말같은 경우에는 뭔가 특유에 비릿한 맛이 느껴져서 초코맛,딸기맛 등등 맛",UNMAPPED_REFERENCE,분말,product_form:powder,product_form,powder,EXISTING_FACET,,,"편하고 든든해요! 매번 먹다보면 정량 맞추기가 귀찮아서 대충 직감으로 먹곤 했는데 50ml가 체크되어있는 보틀까지 있어서 정량에 맞춰서 먹을 수 있어요! 맛이첨가되지 않은 단백질분말같은 경우에는 뭔가 특유에 비릿한 맛이 느껴져서 초코맛,딸기맛 등등 맛",HIGH,False
15,,,UNKNOWN,"몸에좋은 유청단백질! 100% 유청단백질을 비롯해서 칼슘까지 한포에 몸에 채울 수 있어서 넘 편하고 든든해요! 매번 먹다보면 정량 맞추기가 귀찮아서 대충 직감으로 먹곤 했는데 50ml가 체크되어있는 보틀까지 있어서 정량에 맞춰서 먹을 수 있어요! 맛이첨가되지 않은 단백질분말같은 경우에는 뭔가 특유에 비릿한 맛이 느껴져서 초코맛,딸기맛 등등 맛",UNMAPPED_REFERENCE,맛,taste:taste,taste,taste,NEW_ALIAS,taste,taste,"몸에 채울 수 있어서 넘 편하고 든든해요! 매번 먹다보면 정량 맞추기가 귀찮아서 대충 직감으로 먹곤 했는데 50ml가 체크되어있는 보틀까지 있어서 정량에 맞춰서 먹을 수 있어요! 맛이첨가되지 않은 단백질분말같은 경우에는 뭔가 특유에 비릿한 맛이 느껴져서 초코맛,딸기맛 등등 맛",HIGH,False
14,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루 한팩에 필요한게 다 담겨있어 복잡하게 이것저것 챙겨먹을 필요 없이 한번에 해결돼서 편합니다 알약이 먹기 좋은 크기라 부담없어요 : ),HFF_MAPPED,하루 한,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,하루 한팩에 필요한게 다 담겨있어 복 하루 한팩에 필요한게 다 담겨있어 복잡하게 이것저것 챙겨먹을 필요 없이 한번에 해결돼서 편합니다 알약이 먹기 좋은 크기라 부담없어요 : ),MEDIUM,False
14,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루 한팩에 필요한게 다 담겨있어 복잡하게 이것저것 챙겨먹을 필요 없이 한번에 해결돼서 편합니다 알약이 먹기 좋은 크기라 부담없어요 : ),HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,하루 한팩에 필요한게 다 담겨있어 복 하루 한팩에 필요한게 다 담겨있어 복잡하게 이것저것 챙겨먹을 필요 없이 한번에 해결돼서 편합니다 알약이 먹기 좋은 크기라 부담없어요 : ),HIGH,False
14,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루 한팩에 필요한게 다 담겨있어 복잡하게 이것저것 챙겨먹을 필요 없이 한번에 해결돼서 편합니다 알약이 먹기 좋은 크기라 부담없어요 : ),HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,하루 한팩에 필요한게 다 담겨있어 복 하루 한팩에 필요한게 다 담겨있어 복잡하게 이것저것 챙겨먹을 필요 없이 한번에 해결돼서 편합니다 알약이 먹기 좋은 크기라 부담없어요 : ),HIGH,False
13,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"-집에 좋은 영양제를 가져다놔도 밖에 서둘러 나갈 때 챙기는 것을 까먹기도 하고 습기가 많은 요즘 날씨에, 큰 통에 담긴 영양제는 찜찜하기도 해서 에센셜 팩 구입했어요 -2주 정도 먹었는데, 제가 요즘 일도 하고 운동도 하고 살림도 하고 공부까지 하고 있어서 너무 힘들었는데 전반적으로 체력이 개선된 거 같아요 피곤한게 많이 좋아졌어요 역시 사람은 잘 먹어",HFF_MAPPED,개선,medical_outcome,,,SUBJECTIVE_MEDICAL_OUTCOME,,,"담긴 영양제는 찜찜하기도 해서 에센셜 팩 구입했어요 -2주 정도 먹었는데, 제가 요즘 일도 하고 운동도 하고 살림도 하고 공부까지 하고 있어서 너무 힘들었는데 전반적으로 체력이 개선된 거 같아요 피곤한게 많이 좋아졌어요 역시 사람은 잘 먹어",HIGH,True
12,,,UNKNOWN,"먹기에 편하고 나를 위해 좋은 일 한 느낌이 나요~~~~! 하나도 안 달고, 먹고 시간이 지나면 입술이 딱 붙어버리는 거 ㅎㅎ 아주 좋습니다! 칼슘까지 같이 먹고, 유당은 없다보니 우유먹고 배 안 좋은 저는 배가 안 아프니까~~ 감사할 따름입니다!!",UNMAPPED_REFERENCE,,non_facet,,,NON_FACET,,,"먹기에 편하고 나를 위해 좋은 일 한 먹기에 편하고 나를 위해 좋은 일 한 느낌이 나요~~~~! 하나도 안 달고, 먹고 시간이 지나면 입술이 딱 붙어버리는 거 ㅎㅎ 아주 좋습니다! 칼슘까지 같이 먹고, 유당은 없다보니 우유먹고 배 안 좋은 저는 배가 안 아프니까~~ 감사할 따름입니다!!",LOW,False
11,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루에 한포로 모든 영양소를 섭취할 수 있어서 좋았습니다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를 챙겨먹는데 전혀 문제가 없습니다! 가격적인 면도 영양제 한개의 가격으,HFF_MAPPED,하루에,intake_frequency,,,NEW_FACET_CANDIDATE,intake_frequency,,하루에 한포로 모든 영양소를 섭취할 하루에 한포로 모든 영양소를 섭취할 수 있어서 좋았습니다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했,MEDIUM,False
11,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루에 한포로 모든 영양소를 섭취할 수 있어서 좋았습니다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를 챙겨먹는데 전혀 문제가 없습니다! 가격적인 면도 영양제 한개의 가격으,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,하루에 한포로 모든 영양소를 섭취할 하루에 한포로 모든 영양소를 섭취할 수 있어서 좋았습니다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를,HIGH,False
11,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루에 한포로 모든 영양소를 섭취할 수 있어서 좋았습니다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를 챙겨먹는데 전혀 문제가 없습니다! 가격적인 면도 영양제 한개의 가격으,HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를 챙겨먹는데 전혀 문제가 없습니다! 가격적인 면도 영양제 한개의 가격으,HIGH,False
11,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,하루에 한포로 모든 영양소를 섭취할 수 있어서 좋았습니다. 그동안 다양한 영양제들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를 챙겨먹는데 전혀 문제가 없습니다! 가격적인 면도 영양제 한개의 가격으,HFF_MAPPED,휴대,packaging:portable,packaging,portable,EXISTING_FACET,,,들을 섭취하면서 종류가 많아 챙겨먹기도 힘들고 식탁위가 항상 지저분 했었는데 뉴트리미 에센셜팩 하나로 모든게 해결되니 식탁위가 깔끔해졌어요- 한포씩 개별 포장되어 있어 위생적이고 휴대하기 좋아 매일매일 영양제를 챙겨먹는데 전혀 문제가 없습니다! 가격적인 면도 영양제 한개의 가격으,HIGH,False
10,22,뉴트리미 프로바이오텍트 플러스 이뮨,health-functional-food,뉴트리미알게되어 너무좋아요~~ 육십대시골할머니인데요..오른쪽 **가 잘 **서 걱정이되어 여러가지*도 먹어보고 ***도 **어봤는데 시원하게 해결할수가 없었는데 뉴트리미를 몇개월 먹었는데 어느때부터 그**이 없어져서 지금은 너무 감사하게 생각하며 복용중이네요~~ 영양제를 어떻게 먹어야 좋은지를 몰라 이거저거 먹어보다 여기 선생님들이 좋은것들을 만들어,HFF_MAPPED,,non_facet,,,NON_FACET,,,뉴트리미알게되어 너무좋아요~~ 뉴트리미알게되어 너무좋아요~~ 육십대시골할머니인데요..오른쪽 **가 잘 **서 걱정이되어 여러가지*도 먹어보고 ***도 **어봤는데 시원하게 해결할수가 없었는데 뉴트리미를 몇개월 먹었는데 어느때부터 그**이 없어져서 지금은 너무 감사하게 생각하며 복용중이네요~~ 영양제를 어떻게 먹어야 좋은지를 몰라 이거저거 먹어보다 여기 선생님들이 좋은것들을 만들어,LOW,False
9,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HFF_MAPPED,간편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,"에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HIGH,False
9,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HFF_MAPPED,향,odor:odor,odor,odor,NEW_ALIAS,odor,odor,"어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HIGH,False
9,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HFF_MAPPED,알약,product_form:tablet,product_form,tablet,EXISTING_FACET,,,"한 손에 다 들어오는 앙증맞은 사이즈 한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다",HIGH,False
9,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HFF_MAPPED,정제,product_form:tablet,product_form,tablet,EXISTING_FACET,,,"에 다 들어오는 앙증맞은 사이즈 한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HIGH,False
9,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,"5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HIGH,False
9,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,"한 손에 다 들어오는 앙증맞은 사이즈의 알약이에요 5가지인데도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HFF_MAPPED,휴대,packaging:portable,packaging,portable,EXISTING_FACET,,,"도 한 번에 목 넘김이 편해요 종합 비타민 무기질이 살짝 변색이 있는데, 제품의 특성상 정제의 색상이 다소 진해질 수 있고 품질에는 영향이 없다고 합니다. 무엇보다 낱개 포장으로 휴대하기 간편해서 가지고 다니면서 먹기도 좋은 거 같아요 꾸준히 먹",HIGH,False
8,,,UNKNOWN,단백질과 칼슘 등 기능 성분 외 불필요한 첨가물들을 최소화하여 깨끗한 프로틴을 섭취할 수 있는 것 같아서 너무 좋아요 물 50ml에 1포를 타서 슥 저어주기만 하면 끝이라 섭취도 간단하고 물에도 쉽게 녹아서 운동한 뒤 꼭 먹고 있어요ㅎㅎ,UNMAPPED_REFERENCE,타서,mixability,,,NEW_FACET_CANDIDATE,mixability,,단백질과 칼슘 등 기능 성분 외 불필 단백질과 칼슘 등 기능 성분 외 불필요한 첨가물들을 최소화하여 깨끗한 프로틴을 섭취할 수 있는 것 같아서 너무 좋아요 물 50ml에 1포를 타서 슥 저어주기만 하면 끝이라 섭취도 간단하고 물에도 쉽게 녹아서 운동한 뒤 꼭 먹고 있어요ㅎㅎ,MEDIUM,False
8,,,UNKNOWN,단백질과 칼슘 등 기능 성분 외 불필요한 첨가물들을 최소화하여 깨끗한 프로틴을 섭취할 수 있는 것 같아서 너무 좋아요 물 50ml에 1포를 타서 슥 저어주기만 하면 끝이라 섭취도 간단하고 물에도 쉽게 녹아서 운동한 뒤 꼭 먹고 있어요ㅎㅎ,UNMAPPED_REFERENCE,성분,ingredient_inclusion:ingredient_mentioned,ingredient_inclusion,ingredient_mentioned,EXISTING_FACET,,,단백질과 칼슘 등 기능 성분 외 불필 단백질과 칼슘 등 기능 성분 외 불필요한 첨가물들을 최소화하여 깨끗한 프로틴을 섭취할 수 있는 것 같아서 너무 좋아요 물 50ml에 1포를 타서 슥 저어주기만 하면 끝이,HIGH,False
7,,,UNKNOWN,일단 배송이 빨리 왔어요. 물 50ml만 있으면 되어서 먹기 참 간편해요. 개별 포장되어서 가지고 다니기도 좋아요. 전용 보틀도 같이 왔고요. 만족해요.,UNMAPPED_REFERENCE,간편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,일단 배송이 빨리 왔어요. 일단 배송이 빨리 왔어요. 물 50ml만 있으면 되어서 먹기 참 간편해요. 개별 포장되어서 가지고 다니기도 좋아요. 전용 보틀도 같이 왔고요. 만족해요.,HIGH,False
7,,,UNKNOWN,일단 배송이 빨리 왔어요. 물 50ml만 있으면 되어서 먹기 참 간편해요. 개별 포장되어서 가지고 다니기도 좋아요. 전용 보틀도 같이 왔고요. 만족해요.,UNMAPPED_REFERENCE,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,일단 배송이 빨리 왔어요. 일단 배송이 빨리 왔어요. 물 50ml만 있으면 되어서 먹기 참 간편해요. 개별 포장되어서 가지고 다니기도 좋아요. 전용 보틀도 같이 왔고요. 만족해요.,HIGH,False
6,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HFF_MAPPED,먹기 편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,필요한 영양제들이 간편하게 한팩으로 필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HIGH,False
6,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HFF_MAPPED,간편,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,필요한 영양제들이 간편하게 한팩으로 필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HIGH,False
6,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,필요한 영양제들이 간편하게 한팩으로 필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HIGH,False
6,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,필요한 영양제들이 간편하게 한팩으로 필요한 영양제들이 간편하게 한팩으로 포장되어서 챙겨먹기 편리합니다~ 특히 목넘임도 굉장히 좋습니다!,HIGH,False
5,134,뉴트리미 마이팩 하루 한 포 맞춤영양제,health-functional-food,자세하게 상담도 해주시고 친절하게 도와주셔서 감사해요^^ 꾸준히 잘 먹고 있습니다^^,HFF_MAPPED,,non_facet,,,NON_FACET,,,자세하게 상담도 해주시고 친절하게 도 자세하게 상담도 해주시고 친절하게 도와주셔서 감사해요^^ 꾸준히 잘 먹고 있습니다^^,LOW,False
4,1,"뉴트리미 에센셜 팩, 1개 150정(30포)",health-functional-food,한번에 포장이 되어 있어 먹기 좋아요,HFF_MAPPED,포장,packaging:packaging,packaging,packaging,EXISTING_FACET,,,한번에 포장이 되어 있어 먹기 좋아요 한번에 포장이 되어 있어 먹기 좋아요,HIGH,False
3,116,[마이팩] 뉴트리미 하이key팩,health-functional-food,영양제를 사서 챙겨 먹은 적은 없었고 (누군가 외국 다녀오며 선물로 준 거 먹어보기만) 규칙적인 운동(매일 수영) 해서 컨디션 항상성() 이 나름 있었는데 코로나로 집에 있다보니 ㅜㅜ 먹음 많이 살찌고 적게 먹음 컨디션 유지가 안 돼 보충 영양제 뭔가 먹어야 겠다 생각했던 차에 추천받아 사 먹은 영양제이고 2번째 재구매 입니다 편식하는(생선류,HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,영양제를 사서 챙겨 먹은 적은 없었고 영양제를 사서 챙겨 먹은 적은 없었고 (누군가 외국 다녀오며 선물로 준 거 먹어보기만) 규칙적인 운동(매일 수영) 해서 컨디션 항상성() 이 나름 있었는데 코로,HIGH,False
2,126,[마이팩] 뉴트리미 데일리팩,health-functional-food,"건강에 꼭 필요한 것들만 첨가물을 줄여서 작게 만들어서인지 먹기 넘 편하고, 가지고 다니기 완전 좋아요! 믿을 수 있는 전문가가 챙겨주니 믿음도 갑니다^^ 열심히 먹어보겠습니당~",HFF_MAPPED,챙겨,intake_convenience:convenient,intake_convenience,convenient,EXISTING_FACET,,,"건강에 꼭 필요한 것들만 첨가물을 줄 건강에 꼭 필요한 것들만 첨가물을 줄여서 작게 만들어서인지 먹기 넘 편하고, 가지고 다니기 완전 좋아요! 믿을 수 있는 전문가가 챙겨주니 믿음도 갑니다^^ 열심히 먹어보겠습니당~",HIGH,False
